L,g,E_exact,E_vmc_real,Var_E,Mean_Two_Point_Correlation,Var_Two_Point_Correlation,Exact_Two_Point_Correlation,Exact_Two_Point_Correlation_Variance,rel_error
16,1.66,-29.030170078769963,-29.030313889449022,6.800437680011911e-05,0.006788330078125,0.15696777355521918,0.00750963587769647,0.1573579499349397,4.953835222777833e-06
16,1.64,-28.741982689978638,-28.741678391075112,0.0015732052082105832,0.0074304199218750006,0.15866396610587835,0.008298582669203726,0.15850449601809655,1.0587262083067398e-05
16,1.62,-28.45465701338491,-28.455040215462944,0.0008122190076528578,0.0090826416015625,0.15965246045552195,0.009182623664536694,0.1597191789903189,1.3467112882555777e-05
16,1.6,-28.16823045908227,-28.168421867873985,0.0006751201351461568,0.0096551513671875,0.16162812204621735,0.010174760810561007,0.16100776227283414,6.795201139537446e-06
16,1.58,-27.882742820598757,-27.88224059432978,0.000510817406597124,0.010545654296875,0.1622166700348258,0.011289993128913376,0.16237661862514563,1.801208267813425e-05
16,1.56,-27.59823649298879,-27.598601240900752,0.0005298422527941751,0.0120050048828125,0.16417488010190429,0.01254565787640171,0.1638327995090327,1.3216348517612702e-05
16,1.54,-27.31475671928321,-27.314909445957454,0.0004608510565674024,0.0146197509765625,0.16475925482474268,0.013961835652795532,0.1653841102572243,5.5913613221546306e-06
16,1.52,-27.032351870283627,-27.032210806372458,0.0004416476644608221,0.017625732421875002,0.1667074609979987,0.015561832304648075,0.1670391900719331,5.218336600746917e-06
16,1.5,-26.751073763765476,-26.750897765414265,0.0005663369644073729,0.01702880859375,0.16837334975600243,0.01737275310919042,0.1688075948783238,6.5791135251016965e-06
16,1.48,-26.470978030497303,-26.47119987815939,0.0004937597888934688,0.0187567138671875,0.17014028163217007,0.019426187838808964,0.1706998795074708,8.380788266701517e-06
16,1.46,-26.192124536152342,-26.192159871768816,0.0004483953651828977,0.020516357421875,0.17244101755470034,0.021759028933864718,0.1727276733126533,1.3490931758879561e-06
16,1.44,-25.91457787024943,-25.914872153504987,0.0006692163510174747,0.02172119140625,0.17354460830092427,0.024414449128935173,0.17490373973512338,1.135589616892747e-05
16,1.42,-25.638407915814927,-25.638443811546747,0.0004327608691408941,0.0265606689453125,0.17695032310150566,0.027443069366022275,0.1772420049508209,1.4000764765776605e-06
16,1.4,-25.363690516582107,-25.363675723064805,0.0004677938037914326,0.030167236328125,0.17952267711013556,0.0309043523846827,0.17975753270581038,5.832557092649362e-07
16,1.38,-25.09050826233284,-25.090665642497623,0.00028648455189829154,0.0339794921875,0.1829167442083359,0.034868261372523864,0.18246641057633087,6.272498075266853e-06
16,1.36,-24.81895141749584,-24.818982214521967,0.00020432449105191954,0.039122314453125,0.18517934441417455,0.03941722529102816,0.18538549546172725,1.2408673359909104e-06
16,1.34,-24.549119023326966,-24.54915935468452,0.00040240325192915794,0.043062744140625,0.18845108102411032,0.0446484508017899,0.1885319407838061,1.6428841098081897e-06
16,1.32,-24.28112020971955,-24.281272123956,0.00042173074834666983,0.04902587890625,0.19216494464278225,0.050676611357549556,0.1919223915172731,6.256475613096651e-06
16,1.3,-24.015075758453026,-24.014845791739933,0.0003950285490139431,0.0572662353515625,0.19572555265389383,0.05763692067235495,0.19557168199087302,9.575931194461308e-06
16,1.28,-23.751119964378315,-23.751181631712242,0.00033960940059209177,0.06476501464843751,0.1991210751529783,0.06568855009779222,0.19949080130608476,2.596396886538645e-06
16,1.26,-23.48940284260084,-23.489154768671288,0.000287189198466859,0.0738702392578125,0.20278095020316542,0.07501826099327358,0.20368379936301304,1.0561099880388781e-05
16,1.24,-23.230092724334654,-23.23031278884475,9.424204257324012e-05,0.0848736572265625,0.2078100426312536,0.08584396901890465,0.2081431947894396,9.473251472004174e-06
16,1.22,-22.973379265205878,-22.973390450466248,8.577701903623105e-05,0.0969879150390625,0.21241783774457873,0.0984177016773068,0.2128433289027573,4.868791935374264e-07
16,1.2,-22.719476846659013,-22.71948954986874,0.00010934798525459837,0.1119036865234375,0.2171929885264486,0.11302700730553446,0.21773102878567682,5.591330210872501e-07
16,1.18,-22.468628267257827,-22.468674564894318,0.00010901247215975982,0.12988525390625,0.22181390284895897,0.12999327518138126,0.2227129919416869,2.060545750282593e-06
16,1.16,-22.22110847294644,-22.221191217401646,0.00012993452266926307,0.149840087890625,0.2265994617328048,0.149664610885533,0.22763966880868414,3.7236871106848673e-06
16,1.14,-21.977227836064124,-21.97732481091007,0.00015419930996969072,0.1722552490234375,0.23182059134207667,0.1723999503317687,0.23228640731895403,4.412514929943223e-06
16,1.12,-21.73733413961014,-21.73751634264132,0.00019435792264242195,0.198675537109375,0.23661079462617637,0.19854028373783422,0.23633465738873038,8.382032038049296e-06
16,1.1,-21.50181196386548,-21.50156079087683,0.00022692255684859697,0.2290087890625,0.23910435197353366,0.22836290253107638,0.2393594634325491,1.1681480103793547e-05
16,1.08,-21.271077693516684,-21.27081146198296,0.00025220690001471937,0.263455810546875,0.2412990437015891,0.2620167453869972,0.24083403126540695,1.2516128122955843e-05
16,1.06,-21.04556809575919,-21.04525935469428,0.0003062023337818793,0.2998046875,0.24091548919677735,0.29944282437378933,0.24016593153831012,1.4670122636015972e-05
16,1.04,-20.825720776175086,-20.826047440946567,0.0003768881367207292,0.3401397705078125,0.23831448852084577,0.34029418551745194,0.23677797077928694,1.5685640607233983e-05
16,1.02,-20.611946290717583,-20.61199836543252,0.00040212380905046806,0.3849432373046875,0.23093537275455894,0.3838825307636442,0.2302337976960421,2.526433661438094e-06
16,1.0,-20.404594474756678,-20.404266642435687,0.00044590753043800585,0.430311279296875,0.21985234451144933,0.4291856580037816,0.2203818869918355,1.606659330558028e-05
16,0.98,-20.203920969723356,-20.204216384708413,0.0004976231060583599,0.4746038818359375,0.20628695246540013,0.47494000894345423,0.20746277361563037,1.4621666037006274e-05
16,0.96,-20.01006220398964,-20.00994587944355,0.000476413812053746,0.5186041259765625,0.1919422470923513,0.5198111460509504,0.19211857013945616,5.813302572761061e-06
16,0.94,-19.823026190189818,-19.823412882410484,0.0005929434720227054,0.5617816162109375,0.1749243343885988,0.5625953205620073,0.1752800873461528,1.950722442453421e-05
16,0.92,-19.6427019663221,-19.642623218429797,0.0003871569700441064,0.60202392578125,0.1583002250134945,0.602385132040224,0.15796974563549104,4.009015278957783e-06
16,0.9,-19.468884432833235,-19.468916656902728,0.000526076111229535,0.638131103515625,0.14061797939389944,0.6386492204578008,0.14110131637998619,1.6551574695479643e-06
16,0.88,-19.30130704293955,-19.301263534683095,0.00047253442829861715,0.670931396484375,0.12463225017637015,0.6712179886974021,0.1253480847537803,2.2541611486109903e-06
16,0.86,-19.139674203587457,-19.139734729629055,0.00042022652826480744,0.6989910888671875,0.11125200333856046,0.7002044657784465,0.1111038957554864,3.162333953730369e-06
16,0.84,-18.983687686485812,-18.98365263812739,0.0003965669654072444,0.72430908203125,0.09939582390189172,0.7259019880704556,0.0985168702801823,1.8462355155813824e-06
16,0.82,-18.833064764742772,-18.83272650622879,0.0003281569275404015,0.7475463867187501,0.08820107206702232,0.7486911212331715,0.0875578499485703,1.7960885188177715e-05
16,0.8,-18.68754847393491,-18.68770824519452,0.00030430694237606765,0.769002685546875,0.07812797264903784,0.768971244757795,0.07809170045708869,8.54961044428647e-06
16,0.78,-18.546911759582954,-18.54731723523655,0.00041535853549635527,0.7883880615234375,0.06896504691801965,0.787118527556254,0.06993445222740735,2.1862165456610894e-05
16,0.76,-18.4109575556277,-18.411338492355718,0.00025625808895119394,0.8035156250000001,0.06303176879882813,0.8034650469599842,0.06289179187280769,2.0690761296182727e-05
16,0.74,-18.279516535551068,-18.279841595276885,0.00020471313108181682,0.81824462890625,0.056937214082479475,0.8182920964331009,0.056781248504301884,1.778273102492161e-05
16,0.72,-18.15244378902249,-18.152375962496734,0.0001897880071609468,0.8320367431640625,0.051467146843299276,0.8318317006324015,0.05144265671156212,3.736495567537309e-06
16,0.7,-18.029615219954472,-18.029911156444356,0.0001953098759499487,0.8433929443359375,0.046948686903342605,0.844272115759646,0.04674126275926793,1.641391046197758e-05
16,0.68,-17.91092411485977,-17.911239367746454,0.00015260965840361201,0.8552886962890626,0.04280146694742143,0.8557647063472631,0.0425667619680381,1.7601151378963285e-05
16,0.66,-17.79627809761887,-17.796373919625985,0.00011483028591499845,0.8658184814453125,0.03926109766624868,0.8664307674104856,0.03883042993806918,5.384384678029802e-06
16,0.64,-17.685596544615617,-17.68567005551653,0.00017965679593440743,0.8763659667968751,0.03564632749408484,0.8763676156177737,0.03546163136675862,4.156540647407496e-06
16,0.62,-17.57880845499352,-17.578814494085748,8.738119462149405e-05,0.8859185791015625,0.032247117638215424,0.885653711653616,0.03240439431980591,3.435438893736896e-07
16,0.6,-17.4758507316927,-17.47623270432159,0.00029063493308717763,0.89433837890625,0.029516163820028307,0.8943528074332544,0.029614369703169108,2.185716934498466e-05
16,0.58,-17.37666681369428,-17.376789893200623,9.28216908180771e-05,0.9023883056640625,0.026965029638633134,0.902517219135882,0.027056285222727516,7.083033107819006e-06
16,0.56,-17.281205597922735,-17.28123693894653,5.5092502801978255e-05,0.910130615234375,0.0245977490529418,0.9101903650800613,0.02470189247684429,1.813590123569186e-06
16,0.54,-17.189420593986235,-17.18927288979772,6.678641091062522e-05,0.9172369384765625,0.022527259289845825,0.9174087098164867,0.022528354421102237,8.592738056890448e-06
16,0.52,-17.10126926253653,-17.10136232936071,4.5315869205579504e-05,0.924017333984375,0.020595347844064235,0.9242032417425541,0.02051700218641339,5.442100393407657e-06
16,0.5,-17.016712496347395,-17.016779288695943,0.00012119526123953635,0.9303399658203125,0.018687671288475396,0.9306005915465589,0.018652389288453808,3.92510295759788e-06
16,0.48,-16.935714211132535,-16.93576252333034,3.558504050628852e-05,0.936400146484375,0.01697556644529104,0.9366238782260163,0.01692157845105302,2.8526814519125407e-06
16,0.46,-16.858241020115745,-16.858259799855475,2.1100785328566755e-05,0.942041015625,0.015399301052093506,0.942293350772524,0.015313606478439601,1.1139797863321356e-06
16,0.44,-16.784261972262193,-16.784304985979396,3.429067583030532e-05,0.9475396728515625,0.013860310315713288,0.9476268778032739,0.0138190831699746,2.5627410531515293e-06
16,0.42,-16.71374833888152,-16.71383792555189,1.7707618650664942e-05,0.9526336669921875,0.012460867753252388,0.952640324578881,0.012429889889437717,5.36005859090629e-06
16,0.4,-16.646673437115062,-16.646708924282574,1.5810743779273522e-05,0.9573712158203125,0.011144975480064752,0.9573478467371583,0.011138951567707833,2.1317873295330333e-06
16,0.38,-16.583012481772737,-16.583144806520938,3.869131728103768e-05,0.9620062255859375,0.009853927939757706,0.9617621223006988,0.009940062538260186,7.979536187771621e-06
16,0.36,-16.52274245922643,-16.522686921688145,1.2895270087523311e-05,0.966004638671875,0.008829361794888975,0.9658945376601769,0.008827751790733807,3.361278457305265e-06
16,0.34,-16.46584201874081,-16.46587490827118,1.6094838667182676e-05,0.9698199462890625,0.007804832082614302,0.9697553388974147,0.0077971771806801815,1.997439932488724e-06
16,0.32,-16.412291377855922,-16.41225961505552,1.2186127332963673e-05,0.973126220703125,0.006939848326146603,0.9733537566477846,0.00684404107677461,1.9353056604224472e-06
16,0.3,-16.362072239329542,-16.36212203201012,1.0349218249253114e-05,0.97648193359375,0.006050294107198715,0.9766981104221666,0.0059645220757621464,3.043176918515402e-06
16,0.28,-16.315167717786952,-16.31513057491786,8.973658189562206e-06,0.979647216796875,0.005208322809636592,0.9797958966845975,0.005155218957125118,2.276585183540212e-06
16,0.26,-16.271562274686577,-16.27156820019769,7.783693431442045e-06,0.9824871826171875,0.004466097858175635,0.9826538638337846,0.004413104139601054,3.6416362575624056e-07
16,0.24,-16.231241660531303,-16.231181531497207,4.34956168346316e-06,0.9852862548828125,0.0037500279214233156,0.9852780764275069,0.0037354846647688067,3.7045246047258697e-06
16,0.22,-16.194192863489075,-16.194203279458797,7.39293231081717e-06,0.9875878906250001,0.003156181240081787,0.987673970418639,0.0031199692631195264,6.431916558047071e-07
16,0.2,-16.160404063754203,-16.160386350256342,7.402705310448578e-06,0.9898175048828125,0.0025780489709228277,0.9898464007659575,0.002564440426820136,1.0961048864565663e-06
16,0.18,-16.129864593103466,-16.12985039251449,2.2608885944417846e-06,0.9919354248046875,0.002032283183559775,0.9917996824903234,0.0020670306716635833,8.803910840650074e-07
16,0.16,-16.102564899195244,-16.10259057999967,1.1350251207298196e-05,0.993712158203125,0.001582472322881222,0.9935376260314164,0.0016261023542997188,1.5948269476175706e-06
16,0.14,-16.078496514233994,-16.07851682455041,3.282593086385917e-06,0.9951580810546875,0.001218163486942649,0.9950635675970255,0.0012402305446462814,1.2631974884829185e-06
16,0.12,-16.057652027681215,-16.05768583393457,7.853643133780438e-06,0.9964605712890625,0.0008872832354158164,0.9963803950697093,0.000908188553835898,2.1053048912461482e-06
16,0.1,-16.040025062745347,-16.04004686774688,6.698450193852563e-07,0.9975567626953126,0.0006115537848323585,0.9974905699336832,0.0006289357956380526,1.3594119366304464e-06
16,0.08,-16.02561025642509,-16.025636803824817,8.743614951425894e-07,0.998447265625,0.00038851919174194343,0.9983961456006167,0.00040160772160235947,1.6565609235855568e-06
16,0.06,-16.01440324292009,-16.014404315037446,2.439955457642662e-07,0.999122314453125,0.00021987175792455673,0.9990987824421669,0.000225507621030685,6.69470688609497e-08
16,0.04,-16.006400640256178,-16.006392183263593,8.406853633952172e-06,0.9995928955078125,0.00010252591632306578,0.9995997597757543,0.00010010012016048453,5.283506751710247e-07
16,0.02,-16.00160004000403,-16.001869857201,0.0001220135949567193,0.9998492431640625,3.797165714204312e-05,0.9998999849965018,2.500625187074057e-05,1.686188857977121e-05
16,0.0,-15.999999999999996,-16.0,0.0,0.999993896484375,1.5258416533470155e-06,0.9999999999999996,4.440892098500626e-16,2.2204460492503136e-16
16,1.05,-20.934909980112835,-20.9351194963725,0.000322943388255062,0.32048095703125,0.23869973205924033,0.31947507131233954,0.2388442132859312,1.0007984742473793e-05
16,1.048,-20.91295297295586,-20.913163366809954,0.00031021056506849764,0.3227178955078125,0.23878330518268048,0.32357873536778303,0.23849231919779207,1.0060456520198697e-05
16,1.046,-20.891055143493247,-20.891105502477398,0.0003442095948912624,0.3276361083984375,0.23920227944813668,0.32771323937894936,0.23811015698410704,2.410552449593162e-06
16,1.044,-20.869216899745748,-20.86936408865376,0.00033379483016891874,0.3310723876953125,0.23915007679127157,0.3318778406800875,0.23769730516449972,7.0529195570678376e-06
16,1.042,-20.847438644744734,-20.847236325695544,0.00033481203919478943,0.335499267578125,0.23851049291938545,0.33607176076596784,0.2372533667483825,9.70474371639112e-06
16,1.038,-20.804063686015116,-20.80395726964821,0.00036031085361284694,0.3440533447265625,0.237632392418012,0.34454426551635836,0.23627077385990847,5.115172137226012e-06
16,1.036,-20.782467760175653,-20.782433516683408,0.0003305248905411628,0.349097900390625,0.237148905454576,0.3488211164520556,0.23573146165069161,1.6477105914282121e-06
16,1.034,-20.7609333781386,-20.760993251784676,0.00031167111008036444,0.3530029296875,0.23513655126094818,0.35312381962164013,0.23515975033459408,2.8839573340027214e-06
16,1.032,-20.739460912595852,-20.739567526990083,0.000305556525894927,0.3564404296875,0.23412453649044035,0.35745142252546946,0.23455538804050335,5.140654073875614e-06
16,1.03,-20.718050729088933,-20.71887461156235,0.00030943722508487654,0.3607562255859375,0.2336929889138788,0.36180293955885706,0.23391815621774187,3.976640873163474e-05
16,1.028,-20.6967031856513,-20.69637768381508,0.00030012803930242404,0.3665191650390625,0.23258371508680284,0.36617735280123737,0.23324787095386734,1.572723120695625e-05
16,1.026,-20.67541863245353,-20.675284248522004,0.00030469710523813156,0.36721679687500003,0.23326949987411497,0.37057361290261603,0.23254438422819662,6.499695793972785e-06
16,1.024,-20.6541974114517,-20.654164748415347,0.0002976193904573206,0.374217529296875,0.23161956596225503,0.37499064006782434,0.2318075850932193,1.5814236546292867e-06
16,1.022,-20.633039856041492,-20.633092023043325,0.0004136333740697433,0.3798651123046875,0.23218763439320028,0.379427325137247,0.2310374007765823,2.528323610914522e-06
16,1.018,-20.590917030739668,-20.591153308186186,0.0004168504256770807,0.38987121582031253,0.22892038746736945,0.38835509268320983,0.22939678238031222,1.1474838452585504e-05
16,1.016,-20.569952381806512,-20.569524268924958,0.00039328843566079747,0.39006591796875,0.22952552055716513,0.39284382107859817,0.2285264022889918,2.0812536344656374e-05
16,1.014,-20.54905263973807,-20.549319560711112,0.0003626213606176488,0.39731201171875,0.22672171759009363,0.3973475020317946,0.22762274652489686,1.2989453953089163e-05
16,1.012,-20.528218090167904,-20.5280617784996,0.0003588744390740503,0.40008178710937503,0.2264589166507125,0.40186489906323286,0.22668594643284012,7.614478159735718e-06
16,1.01,-20.507449008245917,-20.507036826562107,0.0003789099705074773,0.40593872070312503,0.22512800063937902,0.4063947547538746,0.22571617607911992,2.009912025841634e-05
16,1.008,-20.486745658351587,-20.486976685743663,0.00037005165800993,0.40942260742187503,0.2241202598795295,0.4109357924460362,0.22471365260660373,1.127692001103205e-05
16,1.006,-20.466108293821254,-20.465898506413065,0.00037481676035210684,0.4137091064453125,0.22381776718758048,0.4154867180182335,0.22367863646096922,1.025047875133488e-05
16,1.004,-20.44553715668743,-20.445452856803925,0.0003731581125038365,0.4170025634765625,0.22299561132155363,0.42004622172909034,0.22261143148412965,4.1231434937589225e-06
16,1.002,-20.425032477432303,-20.424859789179873,0.0004299840315436493,0.4256744384765625,0.22190262130461633,0.424612980124741,0.2215123848716748,8.454735757263726e-06
16,0.998,-20.384223355363954,-20.384568782859176,0.0004765480048898899,0.43399169921875,0.21856984514594074,0.4337629104331362,0.21922037106439118,1.6945825661378353e-05
16,0.996,-20.363919313760935,-20.364128024351842,0.0004201037984269414,0.44038269042968753,0.21566284793280066,0.4383433848086641,0.2180283126983596,1.0249038394422464e-05
16,0.994,-20.343682532075693,-20.343994132257123,0.00046265281190855105,0.4426544189453125,0.21575796260498464,0.44292572295279825,0.21680622928868173,1.531680318637206e-05
16,0.992,-20.32351317989286,-20.323205339000793,0.00041544119685662584,0.44629821777343753,0.21460497966967523,0.4475085632423305,0.21555467927244304,1.5147031388797651e-05
16,0.99,-20.303411414107142,-20.303160034013857,0.0004237506304289252,0.4514984130859375,0.21354313439689573,0.4520905427586221,0.21427426124628357,1.2381175170918747e-05
16,0.988,-20.283377378795844,-20.283397958617016,0.0003923844686621022,0.4557110595703125,0.21240753882788124,0.4566702994523079,0.2129656129475288,1.0146151100637364e-06
16,0.986,-20.263411205111034,-20.26367194565534,0.0004192324048945559,0.45880859375,0.21158818016052247,0.4612464743148712,0.21162941010219577,1.286755431583196e-05
16,0.984,-20.243513011190014,-20.243252980184916,0.0004122442179786381,0.4646319580078125,0.20924577518962328,0.46581771354883383,0.21026636514407068,1.2845152170684705e-05
16,0.982,-20.223682902086736,-20.223785987109107,0.00045293718161386375,0.47003051757812503,0.2071651846155524,0.47038267072848117,0.20887722580981827,5.097242815255328e-06
16,0.978,-20.184227292860953,-20.184140697623512,0.0004045246263675521,0.480211181640625,0.20375696223825215,0.47948840291665845,0.20602382222208832,4.290242880477926e-06
16,0.976,-20.164601937092108,-20.164585924653803,0.00042807834554510076,0.483194580078125,0.20372362034171823,0.48402654108902154,0.20456121569419589,7.94086506394865e-07
16,0.974,-20.145044954852946,-20.144898815284964,0.00043716822168171675,0.4892144775390625,0.20179605653844776,0.4885531276636122,0.2030758266642095,7.254367925644496e-06
16,0.972,-20.125556385455134,-20.126031952128486,0.00045213204871284555,0.4906396484375,0.20170773293972016,0.49306688460079706,0.2015685544060138,2.362998886804812e-05
16,0.97,-20.106136255139237,-20.105969181467806,0.00044563427375943915,0.49651977539062503,0.2001209446772933,0.49756655355842205,0.20004032282931228,8.309586153743438e-06
16,0.968,-20.086784577146723,-20.08659621766175,0.00035904524023029123,0.5012554931640625,0.19905985562168063,0.5020508977692102,0.1984920784033472,9.377284067021816e-06
16,0.966,-20.067501351812755,-20.068220999949858,0.00037869063715493417,0.5044427490234376,0.19835687941275537,0.5065187038492738,0.19692478801962104,3.586137229975704e-05
16,0.964,-20.04828656667752,-20.048510472312948,0.0004307831417563238,0.5087823486328125,0.19699730272553861,0.5109687835317029,0.1953394368035124,1.1168317785421132e-05
16,0.962,-20.029140196616463,-20.029546338804735,0.0005313325227921782,0.5171649169921875,0.19178651186488568,0.5153999753191751,0.1937370258851316,2.0277564802324348e-05
16,0.958,-19.991052538808034,-19.991647604841525,0.000490513532100906,0.521192626953125,0.19085549902766943,0.5242011923790987,0.19048509590628243,2.976661845769104e-05
16,0.956,-19.972111138917608,-19.971913358612596,0.0005402027843110076,0.52802001953125,0.1884128765523434,0.5285690421498732,0.18883763870034354,9.9028241749729e-06
16,0.954,-19.95323793019979,-19.953209122376357,0.00045340585344672257,0.5312835693359375,0.1868931949790567,0.532913655686772,0.1871772409216631,1.443766847975844e-06
16,0.952,-19.93443282678803,-19.93421059416357,0.0004929557652383952,0.5352154541015625,0.1858138573881239,0.5372340269721624,0.1855049495762916,1.1148178951976888e-05
16,0.95,-19.915695731299152,-19.91570050833543,0.0003614653864834577,0.54032958984375,0.18433574342131617,0.5415291847246957,0.1838218140173321,2.3986288714741727e-07
20,2.0,-42.54177661383872,-42.541961254697526,0.004295273259727469,0.00053515625,0.11569502610778809,0.00036707848503789647,0.11572936860362536,4.340224445281703e-06
20,1.98,-42.16837144441999,-42.1682195346948,0.004248584558594884,0.00049755859375,0.11590610009169579,0.00040649874733974774,0.11613452214249506,3.60245653286148e-06
20,1.96,-41.795540643273306,-41.79605207948421,0.003162273713876693,0.0009609375,0.11666548284912111,0.00045063701757827536,0.11655675991124781,1.2236621492039279e-05
20,1.94,-41.423303484697136,-41.425758871559225,0.003825052517695592,0.00056005859375,0.11682634649062157,0.0005001177364997325,0.11699712062265785,5.927549605008072e-05
20,1.92,-41.051680140544505,-41.052439365703606,0.00428004008109532,0.00053125,0.11762530371093749,0.0005556561580977319,0.11745672740881549,1.849437481002894e-05
20,1.9,-40.68069173493697,-40.681005409153286,0.00442588179273562,-0.00051318359375,0.11809885773634911,0.0006180727860566568,0.11793679652174043,7.710641165071955e-06
20,1.88,-40.310360403206744,-40.311007006452996,0.00366993696357606,0.0,0.1184810546875,0.000688310308032505,0.11843864712587565,1.6040621810000353e-05
20,1.86,-39.940709355475505,-39.940466405728365,0.003531695552846899,0.00022802734374999999,0.11892035815978051,0.0007674534965052908,0.11896371234368232,6.082759947436176e-06
20,1.84,-39.5717629453233,-39.571133153660924,0.0033046907473058447,8.447265625e-05,0.11984794208312037,0.0008567526400581792,0.11951355174268097,1.5915178286262417e-05
20,1.82,-39.20354674406549,-39.20386741777562,0.002322795589090621,0.00046435546875,0.12017722578024864,0.0009576511849513237,0.12008986548446142,8.179711703675078e-06
20,1.8,-38.836087621208925,-38.837326306503385,0.002369786624439327,0.00163525390625,0.1205028923509121,0.0010718184084968362,0.12069451039434409,3.1895213198140916e-05
20,1.78,-38.46941383174736,-38.47073110876634,0.00224606476924455,0.00118603515625,0.12112330035185816,0.0012011881193986413,0.12132951825578851,3.4242191075180406e-05
20,1.76,-38.10355511103077,-38.10281932753743,0.0016994242092532473,0.00236474609375,0.1218089587571621,0.001348004593398162,0.12199711668757969,1.9310100886810194e-05
20,1.74,-37.73854277805632,-37.738167069237385,0.002074557209868517,0.0017314453125000001,0.12225950209712981,0.0015148772151868553,0.12269975302607819,9.955573036976579e-06
20,1.72,-37.374409848143245,-37.37449597350904,0.0022240894771035653,0.001203125,0.12354171655273438,0.0017048456217996545,0.12344012171115536,2.304393999725136e-06
20,1.7,-37.011191156100544,-37.01101255370959,0.0021332058841916635,0.00205224609375,0.12410447969222071,0.0019214575443043265,0.1242211957651857,4.825632068955768e-06
20,1.68,-36.64892349116555,-36.648307722438474,0.001145828482955673,0.0017001953125,0.12500394527339934,0.002168862043293599,0.12504626306198924,1.680182303912292e-05
20,1.66,-36.2876457451968,-36.28719727229676,0.0009722764154877402,0.0029355468750000002,0.12573982006454465,0.0024519214548707263,0.12591896820959797,1.23588315204752e-05
20,1.64,-35.92739907585535,-35.927212671391615,0.0012130066702012048,0.0036171874999999997,0.12691855657958986,0.0027763461397667297,0.12684336101981625,5.188365106513961e-06
20,1.62,-35.568227086803105,-35.568212179105764,0.0010130980991739744,0.00291796875,0.127649102645874,0.0031488571003966286,0.1278239527110439,4.1912961545957975e-07
20,1.6,-35.21017602732399,-35.21000510494923,0.0009679417126411719,0.0036494140624999997,0.12893863490200042,0.0035773827522895167,0.12886578119018144,4.8543459318169515e-06
20,1.58,-34.85329501422614,-34.85342133257785,0.0011476951944223107,0.006005859375,0.12972193746566774,0.004071297675811875,0.12997448698395822,3.624287220462332e-06
20,1.56,-34.497636279449736,-34.49842138214561,0.0007089995038055045,0.005267578125,0.13101971355819703,0.004641713119647572,0.1311564016352073,2.2758159124644964e-05
20,1.54,-34.143255447523686,-34.143427767718535,0.0005709757735247716,0.0048486328125,0.13292043607234955,0.005301831492506452,0.13241865063393096,5.046976118437481e-06
20,1.52,-33.790211847910285,-33.79005250218441,0.0005210693615318128,0.00606689453125,0.1337433685719967,0.006067380210004579,0.13376927319258802,4.715736219518449e-06
20,1.5,-33.43856886842521,-33.43815463547071,0.0005878358457792167,0.0083525390625,0.1358134382162094,0.006957144246687303,0.13521736135511667,1.2387879281782037e-05
20,1.48,-33.08839435739867,-33.088642203854974,0.0005485455943627781,0.0062231445312500005,0.13682875294089317,0.007993621816852006,0.13677322096962471,7.490434671050361e-06
20,1.46,-32.73976108414015,-32.73943834438294,0.0005786552685473915,0.010682128906250001,0.13855786477828025,0.009203834072386749,0.13844855681615809,9.85773098281162e-06
20,1.44,-32.392747269743246,-32.393575353417546,0.0007369270439078501,0.010204101562500002,0.14029978256130218,0.01062032793239218,0.14025668342635053,2.556386055817012e-05
20,1.42,-32.04743720350576,-32.04765639112258,0.0005446160141823904,0.01254931640625,0.14205569825148584,0.012282421592833093,0.14221276146190223,6.839474103008204e-06
20,1.4,-31.7039219644673,-31.704061218696005,0.0005469684766023235,0.014439453125000001,0.14443896313095095,0.014237755409638208,0.1443340562679902,4.3923344519486185e-06
20,1.38,-31.36230027315567,-31.36250198984897,0.00017391939858308944,0.01853564453125,0.14672351972556114,0.016544227217931712,0.1466402092829898,6.43182073828715e-06
20,1.36,-31.02267950595773,-31.02280518148269,0.0004177261085019859,0.01814306640625,0.14924827054762843,0.019272411132405874,0.14915350255019114,4.051085430421935e-06
20,1.34,-30.685176914161005,-30.685254657775804,0.0005373883373933026,0.02109375,0.1518542724609375,0.022508582442024715,0.15189907866635596,2.5335886123992612e-06
20,1.32,-30.349921102245897,-30.349985063206404,0.00045559038452924153,0.026921875,0.15574708764648437,0.026358497319819086,0.15490504828683466,2.1074506352477837e-06
20,1.3,-30.017053836124425,-30.017053587218832,0.0004891370491597227,0.03222412109375,0.15811424273848534,0.03095210144672015,0.15820236704310242,8.292139341334517e-09
20,1.28,-29.68673227221436,-29.686685744207352,0.0005887098855243053,0.03792138671875,0.16151968327307703,0.036449358488095975,0.16182428123517226,1.567299714278586e-06
20,1.26,-29.359131722483195,-29.359427067072684,0.0004192469104697304,0.04359814453125,0.16605086194968222,0.043047380971127244,0.16580500839415524,1.0059718123840248e-05
20,1.24,-29.03444909732848,-29.034496327235537,0.00020603921406656833,0.05083203125,0.17050087022399904,0.050988979034431246,0.17017710811428632,1.6266851455998815e-06
20,1.22,-28.712907192532334,-28.71281476191332,0.0004971118872494444,0.06084912109375,0.17484884930586816,0.060572552890154285,0.17496667622524673,3.2191313263086293e-06
20,1.2,-28.394759996679134,-28.394494308056892,0.0005517961744662081,0.07108203125,0.18027761827087402,0.07216282644405882,0.1801850285342735,9.356959603588643e-06
